1 1 1 1 1 1 1 0 1 1 1;CCONJ ADP DET NOUN CCONJ NOUN PRON VERB VERB DET NOUN;and with a pen and pad I com pose this rhyme;0 1 0 1 0 1 1 0 1 0 1
1 1 1 1 1 1 1 0 1 1 1 1 0 1;PART VERB PRON CCONJ PART VERB PRON VERB VERB ADP DET NOUN NOUN NOUN;to hit you and to get you e quipped for the su mmer time;0 1 0 1 0 1 0 0 1 1 0 1 0 1
1 1 1 1 1 1 1 1 1 1 1 1 1;ADJ ADJ ADP DET NOUN CCONJ PRON VERB VERB ADP DET NOUN ADV;it's late in the day and I ain't been on the court yet;0 1 0 0 1 0 1 0 1 0 0 1 1
1 0 1 1 1 1 1 1 1 1 1;ADJ ADJ ADP DET NOUN PART VERB PRON DET ADJ NOUN;hu stle to the mall to get me a short set;1 0 1 0 1 0 1 0 0 1 1
1 1 1 1 1 1 1 1 1 1 1;INTJ PRON VERB ADP NOUN CCONJ PRON VERB DET ADJ NOUN;yeah I got on sneaks but I need a new pair;1 0 1 0 1 0 1 0 0 1 1
1 1 0 1 1 1 1 1 0 1 1 1;ADP NOUN NOUN NOUN NOUN ADP DET NOUN NOUN VERB NOUN ADV;'cause bas ket ball courts in the su mmer got girls there;0 1 0 1 1 0 0 1 0 1 1 1
1 1 0 0 0 1 1 0 0;DET NOUN NOUN NOUN ADP ADP NOUN NOUN NOUN;the tem per ature's a bout eigh ty eight;0 1 0 1 0 1 0 0 1
1 1 1 1 0 1 1 1 1 1 1;NOUN ADP DET NOUN NOUN NOUN ADV ADP ADJ NOUN VERB;hop in the wa ter plug just for old times sake;1 0 0 1 0 1 1 0 1 1 1
1 1 1 1 1 1 1 1 1;VERB ADP PRON VERB VERB ADJ NOUN ADV ADV;break to ya crib change your clothes once more;1 1 0 1 1 0 1 0 1
1 1 1 1 0 1 1 1 0 1 1 1 0 1;ADP PRON VERB VERB VERB ADP DET ADJ ADJ ADJ NOUN VERB VERB ADP;'cause you're in vi ted to a bar be que that's star tin' at;0 1 0 1 0 1 0 1 0 1 0 1 0 0
1 1 0 1 1 1 1 1 0 1 0;NUM NOUN NOUN ADP ADJ NOUN ADP PRON ADJ ADJ ADJ;4 si ttin' with your friends as y'all re mi ncise;1 1 0 1 0 1 0 1 1 0 1
0 1 1 1 1 0 1 1 1 1 1 0 1 1;ADP ADP DET NOUN VERB VERB PART CCONJ DET ADJ NOUN NOUN PRON VERB;a bout the days grow in' up and the first per son you kiss;0 1 0 1 1 0 1 0 0 1 1 0 0 1
1 1 1 1 1 1 1 1 0 1;CCONJ ADP PRON VERB ADV VERB PRON VERB VERB ADV;and as I think back makes me won der how;0 1 0 1 1 1 0 1 0 1
1 1 1 1 1 1 1 1 0 1 0;DET NOUN ADP DET NOUN VERB VERB PART NOUN NOUN NOUN;the smell from a grill could spark up no stal gia;0 1 1 0 1 0 1 1 0 1 0
1 1 1 1 0 1 1;ADJ DET NOUN VERB VERB PART ADJ;all the kids play in' out front;1 0 1 1 0 1 1
1 0 1 1 0 1 1 1 1 1 0 1 0 1;ADJ ADJ NOUN VERB VERB ADV ADP DET NOUN VERB VERB ADJ ADJ NOUN;li ttle boys me ssin' round with the girls play in' dou ble dutch;1 0 1 1 0 1 0 0 1 1 0 1 0 1
1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0;ADP DET NOUN NOUN VERB VERB DET NOUN ADP DET ADJ NOUN VERB ADP ADJ NOUN NOUN NOUN NOUN NOUN;while the D J's spi nning a tune as the old folks dance at your fam ily re u nion;1 0 1 1 1 0 0 1 1 0 1 1 1 1 0 1 0 0 1 0
1 1 0 1 1 0 1;ADV NUM NOUN NOUN VERB ADV ADV;then six o' clock rolls a round;1 1 0 1 1 0 1
1 1 1 0 1 0 1 1 1;PRON ADV VERB VERB VERB VERB ADJ NOUN PART;you just fi nished wi pin' your car down;0 1 1 0 1 0 0 1 1
1 1 1 1 1 1 1 1 1 1 0 1 1 1;ADJ NOUN PART VERB ADV PRON VERB ADP DET NOUN NOUN NOUN NOUN NOUN;it's time to cruise so you go to the su mmer time hang out;0 1 0 1 1 0 1 1 0 1 0 1 1 0
1 1 1 1 1 1;PRON VERB ADP DET NOUN NOUN;it looks like a car show;0 1 1 0 1 1
1 0 1 0 1 1 0 1 1;NOUN NOUN NOUN NOUN VERB ADJ ADJ ADJ ADV;e very bo dy come loo kin' real fine;1 0 1 0 1 0 0 1 1
1 1 1 1 0 1 1 1 1 1 1 0 0 1;ADJ ADP DET NOUN NOUN NOUN CCONJ VERB ADP DET NOUN NOUN NOUN NOUN;fresh from the bar ber shop or fly from the beau ty sa lon;1 1 0 1 0 1 0 1 0 0 1 0 0 1
1 0 1 0 1 0 1 1 0;DET DET NOUN NOUN NOUN NOUN CCONJ NOUN NOUN;e very mo ment fron tin' and max in';1 0 1 0 1 0 0 1 0
1 0 1 1 1 1 1 1 1 1 0;VERB VERB ADP DET NOUN PRON VERB DET NOUN ADJ ADJ;chi llin' in the car they spent all day waw in';1 0 1 0 1 0 1 1 1 1 0
1 0 1 1 1 1 1 1 1 1;VERB VERB ADP DET NOUN CCONJ PRON VERB VERB PART;lea nin' to the side but you can't speed through;1 0 1 0 1 0 1 0 1 1
1 1 1 1 0 1 1 0 1 0 1 1;NUM NOUN DET NOUN NOUN ADP NOUN NOUN NOUN NOUN VERB PRON;two miles an ho ur so e very bo dy sees you;1 1 0 1 0 0 1 0 1 0 1 1
1 1 1 1 1 1 1 1 0 0;NOUN DET NOUN ADP NOUN CCONJ ADP NOUN NOUN NOUN;there's an air of love and of ha ppi ness;1 0 1 0 1 1 0 1 0 1
1 1 1 1 1 1 0 1 1 0 1 0 1 1 0 1 0;CCONJ DET VERB DET ADJ PART PART ADJ NOUN NOUN NOUN NOUN ADP NOUN NOUN NOUN NOUN;and this is the fresh prin ce's new de fi ni tion of su mmer mad ness;0 1 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0
1 1 1 1 1 1 1 1;NOUN ADP DET NOUN NOUN ADP DET NOUN;Brakes on a bus Brakes on a car;1 1 0 1 1 1 0 1
1 1 1 1 1 1 0 1;NOUN PART VERB PRON DET NOUN NOUN NOUN;Breaks to make you a su per star;1 0 1 1 0 1 0 1
1 1 1 1 1 1 1;NOUN PART VERB CCONJ NOUN PART VERB;Breaks to win and breaks to lose;1 0 1 1 1 0 1
1 1 1 1 1 1 1 1;CCONJ DET ADV NOUN VERB VERB ADJ NOUN;But these here breaks will rock your shoes;0 1 1 1 0 1 1 1
1 1 1 0 1 1 1 0 1 0 1;ADP ADJ NOUN NOUN VERB PART ADP DET DET DET NOUN;If your wo man steps out with a no ther man;1 0 1 0 1 1 1 0 1 0 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 1 1 1 1 1 1 0 1;CCONJ PRON VERB PART ADP PRON ADP PROPN PROPN;And she runs off with him to Ja pan;1 0 1 1 1 0 1 0 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 1 1 1 1 1 1 1 0 1;CCONJ DET PROPN PROPN PROPN VERB PRON VERB VERB VERB;And the I R S says they wa nna chat;1 0 1 1 1 1 1 1 0 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 1 1 0 1 1 1 1 1 1;CCONJ PRON VERB VERB VERB ADV PRON VERB ADJ NOUN;And you can't ex plain why you claimed your cat;1 0 1 0 1 1 1 1 0 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 1 1 1 1 1 1 0 1;CCONJ ADJ NOUN VERB PRON DET ADJ ADJ NOUN;And ma bell sends you a who ppin' bill;0 1 1 1 1 0 1 0 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 0 1 1 1 1 1 0;ADP NUM NUM NOUN NOUN ADP VERB VERB;With eigh teen phone calls to bra zil;0 1 1 1 1 1 0 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 1 1 1 1 0 1 1 1;CCONJ PRON VERB VERB NOUN NOUN ADP DET NOUN;And you borr owed mo ney from the mob;1 0 1 0 1 0 1 0 1
1 1 1 1 1 1;INTJ DET NOUN VERB DET NOUN;that's the breaks That's the breaks;1 0 1 1 0 1
1 1 0 1 1 1 1 1;CCONJ NOUN NOUN NOUN PRON VERB ADJ NOUN;And yes ter day you lost your job;0 1 0 1 1 1 1 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 1 1 1 1 1 1;VERB ADJ NOUN PART ADP DET NOUN;Throw your hands up in the sky;1 0 1 1 1 0 1
1 1 1 1 1 1 1 1;CCONJ VERB PRON ADV ADP NOUN PART VERB;And wave 'em round from side to side;0 1 0 1 1 1 0 1
1 1 0 1 1 1 0 1;ADP PRON VERB VERB DET NOUN NOUN NOUN;If you de serve a break to night;0 1 0 1 0 1 0 1
1 1 0 1 1 1;NOUN NOUN NOUN VERB INTJ INTJ;Some bo dy say al right;0 1 0 1 1 1
1 1 1 1 1 1 1 1;NOUN ADP DET NOUN PROPN ADP DET NOUN;Breaks on a stage Breaks on a screen;1 1 0 1 1 1 0 1
1 1 1 1 1 0 1;NOUN PART VERB ADJ NOUN NOUN ADJ;Breaks to make your wall et lean;1 0 1 1 1 0 1
1 1 1 1 1 1 1;NOUN VERB ADJ CCONJ NOUN VERB ADJ;Breaks run cold and breaks run hot;1 1 1 0 1 1 1
1 1 1 1 1 1 1 1;DET NOUN VERB PRON CCONJ DET VERB ADV;Some folks got 'em and some have not;1 1 1 0 0 1 1 1
1 1 1 1 1 1 1 0 0 1;ADP DET NOUN ADP ADJ NOUN VERB VERB ADP ADP;To the girl in brown stop me ssin' a round;1 0 1 1 1 1 1 0 0 1
1 1 1 1 1 1;VERB PRON PART VERB PRON PART;Break it up Break it up;1 0 1 1 0 1
1 1 1 1 1 1 0 1 0 1;ADP DET NOUN ADP ADJ NOUN NOUN NOUN NOUN VERB;To the guy in blue what cha go nna do;1 0 1 1 1 1 0 1 0 1
1 1 1 1 1 1;VERB PRON PART VERB PRON PART;Break it up Break it up;1 0 1 1 0 1
1 1 1 1 1 1 1 1 1 1;CCONJ ADP DET NOUN ADP ADJ ADV VERB ADV ADJ;And to the girl in green don't be so mean;0 1 0 1 0 1 1 1 1 1
1 1 1 1 1 1;VERB PRON PART VERB PRON PART;Break it up Break it up;1 0 1 1 0 1
1 1 1 1 1 1 1 1 1;CCONJ DET NOUN ADP ADJ VERB NOUN PRON VERB;And the guy in red say what I said;1 0 1 0 1 0 1 0 1
1 1 1 1 1 1;VERB PRON PART VERB PRON PART;Break it up Break it up;1 0 1 1 0 1
1 1;VERB PART;Break down;1 1
1 1 1 1 1 1 1 1;NOUN ADP DET NOUN NOUN ADP DET NOUN;Brakes on a plane Brakes on a train;1 1 0 1 1 1 0 1
1 1 1 1 1 1 1;NOUN PART VERB PRON VERB ADJ ADJ;Breaks to make you go in sane;1 0 1 1 1 1 1
1 1 1 1 1 1;NOUN ADP NOUN NOUN ADP NOUN;Breaks in love breaks in war;1 0 1 1 0 1
1 1 1 1 1 1 1 1 1 1 1;CCONJ PRON VERB DET NOUN PART VERB PRON ADP DET NOUN;But we got the breaks to get you on the floor;0 1 0 0 1 0 1 0 1 0 1
1 1 1 1 1 1 0 1 1;VERB ADJ NOUN PRON VERB DET ADJ ADJ NOUN;Say last week you met the per fect guy;1 1 1 0 1 0 1 0 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 1 1 0 1 1 1 1 1 1;CCONJ PRON VERB VERB PRON DET NOUN ADP DET NOUN;And he pro mised you the stars in the sky;0 1 1 0 1 0 1 1 0 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 1 1 1 0 0 1 1;PRON VERB ADJ NOUN NOUN NOUN VERB NOUN;He said his ca di lac was gold;0 1 1 1 0 1 1 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 1 1 0 1 1 1 1 1 1;CCONJ PRON INTJ INTJ VERB PRON VERB NUM NOUN ADJ;But he di dn't say it was ten years old;0 1 1 0 1 0 1 1 1 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 1 1 1 1 1 1 1 1;PRON VERB PRON PART ADP DET ADJ NOUN NOUN;He took you out to the red coach grill;0 1 0 1 0 1 1 1 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 1 0 1 1 1 1 1 1 1 1;CCONJ PRON VERB VERB DET NOUN CCONJ PRON VERB DET NOUN;But he for got the cash and you paid the bill;0 1 0 1 0 1 1 1 1 0 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 1 1 1 1 1 0 1 1 1;CCONJ PRON VERB PRON DET NOUN NOUN ADP ADJ NOUN;And he told you the stor y of his life;0 1 1 1 0 1 0 1 0 1
1 1 1 1 1 1;X DET NOUN VERB DET NOUN;That's the breaks That's the breaks;1 0 1 1 0 1
1 1 0 1 1 1 0 1 1 1;CCONJ PRON VERB VERB DET NOUN ADP ADP ADJ NOUN;But he for got the part a bout his wife;0 1 0 1 0 1 0 1 1 1
1 1 1 1 1 1 1;X DET NOUN VERB DET NOUN PROPN;That's the breaks That's the breaks Huh;1 0 1 1 0 1 0
1 1 0 1 1 1 1 1 1 0 1 1 1;PRON VERB VERB DET NOUN CCONJ ADV DET NOUN NOUN ADP PROPN PROPN;I wan ted the fame but not the co ver of News week;0 1 0 1 0 0 1 0 1 0 0 1 1
1 1 1 1 0 1 1 1 0;INTJ INTJ VERB NOUN NOUN VERB VERB ADJ ADJ;Oh well guess be ggars can't be choo sy;1 1 1 1 0 1 0 1 1
1 0 1 0 1 0 1 0 1 1 1 0;VERB VERB PART VERB VERB NOUN NOUN NOUN ADP ADJ NOUN NOUN;Wan ted to re ceive a tten tion for my mu sic;1 0 1 0 1 0 1 0 1 0 1 1
1 0 1 1 1 0 1 1 1 0 0 1 1;VERB VERB PART VERB VERB ADV ADV ADP ADJ ADJ PROPN PROPN PRON;Wan ted to be left a lone in pu blic Ex cuse me;1 0 1 0 1 0 1 0 1 0 0 1 1
1 1 0 1 1 1 1 1 1 1 1 0 1 1 1;ADP VERB VERB ADJ NOUN CCONJ VERB PRON ADV CCONJ VERB VERB PRON DET NOUN;For wan tin' my cake and eat it too and wan tin' it both ways;0 1 0 0 1 0 1 0 1 0 1 0 0 1 1
1 1 1 1 0 1 1 1 1 0 1 1 0;NOUN VERB PRON DET NOUN NOUN ADP ADJ NOUN NOUN VERB VERB VERB;Fame made me a ba lloon 'cause my e go in fla ted;1 1 0 1 0 1 0 1 1 0 0 1 0
1 1 1 1 1 1 1 0 1 0;ADV PRON VERB VERB CCONJ PRON VERB ADJ ADJ ADJ;When I blew see but it was con fu sing;1 0 1 1 1 0 0 0 1 1
1 1 1 1 0 1 1 1 1 1 1 1 1 1 1;ADP DET PRON VERB VERB PART VERB VERB VERB DET PROPN PROPN ADP ADJ NOUN;'Cause all I wan ted to do is be the Bruce Lee of loose leaf;0 1 0 1 0 0 1 0 1 0 1 1 0 1 1
0 1 1 1 1 1 1 1 1 1 1 1;ADJ ADJ NOUN VERB PRON ADP DET NOUN ADV PRON VERB NOUN;A bused ink used it as a tool when I blew steam;0 1 1 1 0 1 0 1 0 0 1 1
1 1 1 0 0 1 1;VERB DET NOUN NOUN NOUN INTJ NOUN;Hit the lo tter y ooh wee;1 0 1 0 0 1 1
1 1 1 1 1 1 1 1 1 1 1 0 1;CCONJ ADP NOUN PRON VERB PART PART VERB PRON VERB ADJ ADJ ADJ;But with what I gave up to get it was bi tter sweet;0 1 1 0 1 0 0 1 0 0 1 0 1
1 1 1 1 0 1 1 1;PRON VERB INTJ VERB VERB DET VERB NOUN;It was like wi nnin' a used mink;0 0 1 1 0 0 1 1
0 1 0 1 1 1 1 1 0 1 1 1 1 1 1;ADJ ADJ ADJ ADP PRON VERB PRON VERB VERB ADV ADJ PRON VERB DET NOUN;I ro nic 'cause I think I'm ge tting so huge I need a shrink;0 1 0 1 0 1 0 1 0 0 1 0 1 0 1
1 0 1 0 1 1 1 1 1 1 1;PRON VERB VERB VERB PART VERB NOUN NUM NOUN NUM NOUN;I'm be ginn ing to lose sleep one sheep two sheep;0 1 0 1 0 1 1 1 1 1 1
1 0 1 1 1 1 0 1 1 1;VERB VERB NOUN NOUN CCONJ NOUN NOUN ADP PROPN PROPN;Go ing cu ckoo and koo ky as Kool Keith;1 0 1 0 0 1 0 0 1 1
1 1 1 1 1 0 1 1 1 1 1;CCONJ PRON ADV ADV ADJ ADJ ADP PRON VERB ADP PRON;But I'm actu ally weir der than you think 'Cause I'm;0 0 1 0 1 0 0 1 1 0 1
1 1 1 1 1 1 1 0;ADV PRON VERB ADJ ADP DET NOUN NOUN;Now I ain't much of a po et;0 1 0 1 0 0 1 0
1 1 1 1 1 0 1 1 1 1 1 1 1 0;CCONJ PRON VERB NOUN NOUN NOUN ADV VERB PRON PART VERB DET NOUN NOUN;but I know some bo dy once told me To seize the mo ment;0 1 0 1 0 0 1 1 0 0 1 0 1 0
1 1 1 0 1;CCONJ ADV VERB VERB PRON;and don't squan der it;0 1 1 0 1
1 1 1 0 1 1 1 1 1 1 1 0 0 1 1;ADP PRON ADV ADV VERB ADV PRON DET VERB VERB ADP ADP NOUN NOUN NOUN;'Cause you ne ver know when it all could be o ver to mo rrow;0 0 1 0 1 0 0 1 1 0 1 0 0 1 0
1 1 1 1 0 1;ADV PRON VERB NOUN NOUN NOUN;So I keep con jur in';1 0 1 1 0 1
0 1 1 1 0 1 1 1 1 1;ADV ADV PRON VERB VERB ADV DET NOUN VERB ADP;some times I won der where these thoughts spawn from;1 1 1 1 0 0 1 1 1 0
1 1 0 1 1 1 1 1;INTJ VERB VERB PRON VERB PRON VERB DET;Yeah pon der it do you want this;1 1 0 1 0 0 1 0
1 1 0 1 1 0 1 1 1 1 1 1 0;DET NOUN NOUN PRON VERB VERB ADJ NOUN DET NOUN PRON VERB VERB;No won der you're lo sin' your mind the way it wan ders;0 1 0 0 1 0 0 1 0 1 0 1 0
1 0 1 1 1;NOUN NOUN DET NOUN NOUN;yo del ay hee hoo;1 0 1 1 1
1 1 1 1 1 0 0 1 1 1 0;PRON VERB PRON VERB VERB VERB VERB PART ADP NOUN NOUN;I think it went wan der in' off down yon der;0 1 0 0 1 0 0 1 1 1 0
1 1 0 1 1 1 0 1 0;CCONJ VERB VERB ADP ADP PROPN PROPN PROPN PROPN;And stum bled on to Jeff Van ader in;0 1 0 1 0 1 1 1 0
1 1 1 1 1 0 1 0 0;ADP PRON VERB DET NOUN NOUN NOUN NOUN NOUN;'Cause I need an in ter ven tion ist;1 0 1 0 1 0 1 0 1
1 1 0 1 0 1 1 1 1 1 0;PART VERB VERB VERB ADP ADP PRON CCONJ DET NOUN NOUN;To in ter vene be tween me and this mon ster;0 1 0 1 0 1 1 0 0 1 0
1 1 1 1 1 1 1 1 1 1 0;CCONJ VERB PRON ADP PRON PRON CCONJ ADJ DET NOUN NOUN;And save me from my self and all this con flict;0 1 1 0 0 1 0 1 1 1 0
1 1 1 0 1 1 1 1 1 0 1;ADP DET ADJ ADJ NOUN ADJ PRON VERB VERB VERB PRON;'Cause the ver y thing that I love's kill in' me;1 0 1 0 1 0 0 1 1 0 1
1 1 1 1 0 1;CCONJ PRON VERB VERB VERB PRON;and I can't con quer it;0 0 1 1 0 1
1 0 0 1 1 0 1 1 1 1 1 1 0;ADJ NOUN NOUN NOUN VERB VERB PRON ADP DET NOUN VERB ADJ ADJ;My O C D's con kin' me in the head Keep knock in';0 1 1 1 1 0 1 0 0 1 1 1 0
1 1 1 1 1 1 1 0;ADV ADV ADV NOUN NUM NOUN NOUN NOUN;no bo dy's home I'm sleep wal kin';0 1 0 1 0 1 1 0
1 1 1 1 0 1 1 1 1 1 1 1 0;PRON ADV VERB VERB VERB NOUN DET NOUN ADP ADJ ADJ NOUN NOUN;I'm just re lay ing what the voice in my head's say in';0 1 0 1 0 1 0 1 0 0 1 1 0
1 1 1 1 0 0 1 0 1 1 1;ADV VERB DET NOUN NOUN NOUN NUM NUM NOUN ADP DET;Don't shoot the me ssen ger I 'm friends with the;0 1 0 1 0 0 0 1 1 0 1
1 1 1 0 1 1 1 1 1 0;VERB PRON ADJ ADJ CCONJ PRON VERB DET NOUN NOUN;Call me cra zy but I have this vi sion;1 0 1 0 1 0 1 0 1 0
1 1 1 1 1 0 1 1 1 1 0 0 0 1 0;NUM NOUN ADP NOUN VERB ADP ADP PRON DET ADJ ADJ ADJ NOUN NOUN NOUN;One day that I'd walk a mongst you a re gu lar ci vil ian;0 1 0 0 1 0 1 0 0 1 0 1 0 1 0
1 0 1 1 1 1 1 1;CCONJ ADP ADP ADV VERB VERB VERB CCONJ;But un til then drums get killed and;1 0 1 1 1 0 1 0
1 1 0 1 1 0 1 1 1 1 1;PRON VERB VERB ADV ADP PROPN PROPN NOUN VERB VERB CCONJ;I'm co ming straight at M C's blood get spilled and;0 1 0 1 1 1 1 1 0 1 0
1 1 1 1 1 1 1 1 1 1 1 1 1 1;PROPN VERB PRON ADV ADP DET NOUN ADJ NOUN VERB ADP DET PROPN NOUN;I'll Take you back to the days that I'd get on a Dre track;0 1 0 1 0 0 1 1 0 1 0 0 1 1
1 1 0 1 1 1 1 1 1 1 1 0;VERB DET DET NOUN NOUN VERB VERB ADP VERB PART ADJ ADJ;Give e very kid who got played that Pumped up fee lin';0 1 0 1 0 0 1 1 1 0 1 0
1 1 1 1 1 1 1 1 1 1 1;CCONJ NOUN PART VERB ADV ADP DET NOUN NOUN VERB PRON;and shit to say back To the kids who played him;0 1 0 1 1 0 0 1 0 1 0
1 1 1 1 1 1 1 0 1 0;PRON VERB ADV PART VERB DET ADJ ADJ NOUN NOUN;I ain't here to save the fu ckin' chil dren;1 0 1 0 1 0 1 0 1 0
1 1 1 1 1 1 1 1 0 1 0;CCONJ ADP NUM NOUN ADP ADP DET NUM NUM NUM NUM;But if one kid out of a hun dred mill ion;1 0 1 1 1 0 0 1 0 1 0
1 1 1 0 1 1 1 0 1 1;NOUN VERB VERB VERB ADP DET NOUN NOUN VERB PRON;Who are go ing through a stru ggle feels it;1 0 1 0 1 0 1 0 1 0
1 0 1 1 1 1 1 1 1 0 1 0;CCONJ VERB VERB INTJ ADJ ADJ NOUN NOUN PROPN PROPN PROPN PROPN;and re lates that's great It's pay back Ru ssell Wil son;1 0 1 1 1 0 1 1 1 0 1 0
1 0 1 1 1 1 1;ADJ ADJ NOUN ADV ADP DET NOUN;fa llin' way back In the draft;1 0 1 1 1 0 1
1 1 0 1 1 1 0 1 1;VERB NOUN NOUN ADP ADP NOUN NOUN ADV VERB;turn no thin' in to some thin' still can;1 1 0 1 0 1 0 1 0
1 1 1 1 1 1 1 1 1 1;VERB ADP PROPN ADP ADP NOUN NOUN PRON VERB VERB;make that Straw in to gold chump I will spin;1 1 1 1 0 1 1 0 1 1
1 0 1 1 1 1 1 1;NOUN NOUN NOUN NOUN ADP DET NOUN NOUN;Rum pel stilt skin in a hay stack;1 0 1 0 1 0 1 1
1 0 1 1 1 1 1 0 1 1;ADV ADV PRON VERB DET NOUN NOUN NOUN NOUN NOUN;may be I need a straight jack et face facts;1 0 0 1 0 1 1 0 1 1
1 1 1 1 1 1 1 1 1 1 1;PRON VERB ADJ ADP ADJ CCONJ PRON INTJ INTJ ADP DET;I am nuts for real but I'm o kay with that;0 1 1 0 1 0 1 0 1 0 1
1 1 0 1 1 1 1 1;ADJ NOUN NOUN NOUN ADV VERB ADP DET;It's no thin' I'm still friends with the;0 1 0 0 1 1 0 0
1 1 1 1 1 0 1 1 1 1 0 0 1;DET NOUN ADP PRON ADV ADV VERB DET ADJ NOUN NOUN ADP ADP;Y'all act like you ne ver seen a white per son be fore;0 1 1 0 1 0 1 0 1 1 0 0 1
1 1 1 1 1 1 1 1 1 0 1 1 1 1 1;PROPN DET ADP DET NOUN ADP PROPN ADP PROPN PROPN ADV VERB ADP DET NOUN;Jaws all on the floor like Pam like To mmy just burst in the door;1 1 0 0 1 0 1 0 1 0 0 1 0 0 1
1 1 0 1 0 1 1 1 1 0 1;CCONJ VERB VERB VERB VERB ADJ NOUN ADJ ADP ADP ADP;and star ted whoo pin' her ass worse than be fore;0 1 0 1 0 0 1 1 0 0 1
1 1 1 0 1 1 0 1 1 0 1 0 0;PRON ADV VERB NOUN NOUN VERB VERB PRON ADP ADP NOUN NOUN NOUN;they first were di vorce throw in' her o ver fur ni ture;0 1 0 0 1 1 0 0 1 0 1 0 0
1 1 0 1 1 1 1 1 1 1 1 1 0;VERB DET NOUN NOUN ADP DET PROPN VERB DET NOUN PRON NOUN NOUN;It's the re turn of the Ah wait no way you're ki dding;0 1 0 1 0 0 1 1 1 0 1 1 0
1 1 0 1 1 1 1 1 1 1 0 1;PRON INTJ INTJ ADV VERB NOUN PRON VERB PRON VERB VERB PRON;he di dn't just say what I think he did c he;0 1 0 0 1 1 0 1 0 1 1 0
1 1 0 1 1 1 0 1 1 0 0;CCONJ PROPN PROPN PROPN VERB NOUN NOUN PRON NOUN NOUN NOUN;And Doc tor Dre said no thing you i di ots;0 1 0 1 1 1 0 0 1 0 0
1 0 1 1 1 1 1 1 1 0;NOUN NOUN PROPN ADJ NOUN VERB ADP ADJ NOUN NOUN;Doc tor Dre's dead he's locked in my base ment;1 0 1 1 0 1 0 0 1 1
1 0 0 1 0 1 0 1 0;ADJ ADJ ADJ NOUN NOUN VERB NOUN NOUN NOUN;fe mi nist wo men love e mi nem;1 0 0 1 0 1 1 0 1
1 0 1 0 1 0 1 1 0 1 1 1 1;NOUN NOUN NOUN NOUN NOUN NOUN ADJ NOUN NOUN NUM ADJ ADP PRON;chi gga chi gga chi gga slim sha dy I'm sick of him;1 0 1 0 1 0 1 1 0 1 1 0 1
1 1 1 1 0 0 1 1 0 1 1 1 1;VERB ADP PRON VERB VERB ADP ADP VERB VERB ADJ PRON VERB NOUN;Look at him wal kin' a round gra bbin' his you know what;1 0 1 1 0 0 1 1 0 0 1 1 1
1 0 1 1 1 1 1 1 1 1 1 1;VERB VERB DET PRON VERB NOUN INTJ CCONJ INTJ ADV ADJ ADP;Fli ppin' the you know who Yeah but he's so cute though;1 0 0 1 1 1 1 1 0 1 1 1
1 1 1 0 1 1 1 0 1 1 1 1 1 1 1;INTJ PRON ADV ADV VERB DET NOUN NOUN ADP NOUN PART ADP ADJ NOUN ADJ;Yeah I pro 'bly got a cou ple of screws up in my head loose;1 0 1 0 1 0 1 0 0 1 0 1 0 1 1
1 1 1 1 1 1 0 1 1 1 1 0 1 1;CCONJ DET ADJ ADP NOUN VERB VERB PART ADP ADJ NOUN NOUN NOUN NOUN;But no worse than what's go in' on in your par ents' bed rooms;0 0 1 0 1 0 0 1 1 0 1 0 1 1
0 1 1 1 0 1 1 1 1 1 1 1 1;ADV ADV PRON VERB VERB VERB ADP NOUN NOUN CCONJ ADV VERB ADJ;Some times I wa nna get on T V and just let loose;1 1 0 1 0 1 0 1 1 0 0 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1;CCONJ VERB CCONJ ADJ NOUN ADP PROPN PROPN PART VERB DET ADJ NOUN;but can't but it's cool for Tom Green to hump a dead moose;0 1 0 0 1 0 1 1 0 1 0 1 1
